yyyymmdd,return,cumulative_return,mean_abs_weight,portfolio_direction,Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24,Stock_25,Stock_26,Stock_27,Stock_28,Stock_29,Stock_30,Stock_31,Stock_32,Stock_33,Stock_34,Stock_35,Stock_36,Stock_37,Stock_38,Stock_39,Stock_40,Stock_41,Stock_42,Stock_43,Stock_44,Stock_45,Stock_46,Stock_47,Stock_48,Stock_49,Stock_50,Stock_51,Stock_52,Stock_53,Stock_54,Stock_55,Stock_56,Stock_57,Stock_58,Stock_59,Stock_60,Stock_61,Stock_62,Stock_63,Stock_64,Stock_65,Stock_66,Stock_67,Stock_68,Stock_69,Stock_70,Stock_71,Stock_72,Stock_73,Stock_74,Stock_75,Stock_76,Stock_77,Stock_78,Stock_79,Stock_80,Stock_81,Stock_82,Stock_83,Stock_84,Stock_85,Stock_86,Stock_87,Stock_88,Stock_89,Stock_90,Stock_91,Stock_92,Stock_93,Stock_94,Stock_95,Stock_96,Stock_97,Stock_98,Stock_99
20021121.0,0.0081622136572258499,4.2790063786420456,0.070000000000000007,-1.0,0,0,0,-1,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
20021122.0,0.0039027774514841518,4.2829015600150662,0.080000000000000002,-0.25,0,0,0,-1,0,0,0,1,0,0,1,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20021125.0,0.0014555051671866436,4.284356006961314,0.10000000000000001,0.0,0,0,1,-1,1,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0
20021126.0,0.0074710461194559966,4.2917992830440888,0.19,-0.15789473684210525,1,0,0,-1,1,0,0,1,0,0,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,1,0,0,0,0,-1,1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0
20021127.0,0.010910338408089835,4.3026505331041731,0.14000000000000001,0.42857142857142855,0,0,1,-1,1,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-1,-1,0,1,0,0,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20021129.0,0.011370248822652742,4.3139566264984568,0.26000000000000001,-0.46153846153846156,0,0,1,-1,1,0,0,1,0,0,1,1,0,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,1,-1,-1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,-1,-1,0,0
20021202.0,0.016825092960218457,4.330641745450766,0.12,-0.5,0,0,0,0,-1,0,0,1,-1,0,1,1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,-1,1,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
20021203.0,0.00061719438845594021,4.3312587494530987,0.089999999999999997,0.1111111111111111,0,0,1,0,-1,0,1,0,0,-1,1,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20021204.0,0.0034101319724356705,4.334663080110591,0.080000000000000002,-0.5,0,0,0,0,-1,0,1,1,0,0,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,1,-1,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20021205.0,0.0044798511573294064,4.3391329266032024,0.080000000000000002,-0.25,0,0,0,0,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20021206.0,0.0062405943008950826,4.3453541290315387,0.14999999999999999,0.2,0,0,0,0,-1,0,1,0,0,0,1,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,1,0,0,0,0,1,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20021209.0,0.0070261629979759032,4.3523557235605264,0.070000000000000007,-0.42857142857142855,0,0,0,0,-1,0,0,1,-1,-1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
20021210.0,0.0062267494488788249,4.3585631669064506,0.13,0.23076923076923078,0,0,0,0,1,0,1,1,0,0,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,1,1,-1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20021211.0,0.0031328811821971225,4.3616911508420593,0.14999999999999999,-0.3333333333333333,0,0,-1,0,1,0,0,1,-1,-1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20021212.0,0.0059795127867067399,4.367652857289082,0.17000000000000001,-0.29411764705882354,-1,-1,-1,0,1,0,0,1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,-1,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-1,1,0,-1,-1,-1,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20021213.0,0.0075981839855465512,4.3752223204669312,0.12,-0.5,0,0,-1,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,1,1,0,-1,0,0,-1,0,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20021216.0,0.012837467460981921,4.3879780861290154,0.20000000000000001,0.4,0,0,-1,0,1,0,0,1,0,0,-1,0,1,0,1,0,0,0,0,-1,1,-1,0,1,0,0,0,0,1,-1,0,1,0,0,0,-1,0,0,-1,0,0,0,0,0,1,0,0,1,0,-1,1,0,-1,0,-1,0,-1,1,0,0,0,1,0,-1,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
20021217.0,0.0069316923233098959,4.3948858647179261,0.16,-0.625,0,0,-1,0,1,0,0,1,-1,0,-1,-1,0,0,0,0,-1,0,0,-1,1,0,0,0,-1,-1,0,0,0,-1,0,1,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,1,0,0,1,0,1,1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20021218.0,0.0051748404518078611,4.4000473616966493,0.13,0.23076923076923078,0,0,0,0,1,0,0,1,0,0,1,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1,1,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20021219.0,0.0054621766423202708,4.4054946747525907,0.20000000000000001,0.1,0,0,-1,1,1,0,0,1,0,1,-1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,-1,1,0,-1,1,-1,0,-1,1,0,0,1,0,0,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0
20021220.0,0.0038990241903258224,4.4093861174486619,0.13,0.07692307692307693,1,0,0,0,1,0,0,1,-1,1,-1,-1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,-1,0,-1,1,0,0,1,0,0,0,0,1,1,0,-1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,1,1,1,1,0,0,0,0
20021223.0,0.0085431251960626838,4.4178929566679654,0.14999999999999999,0.06666666666666667,1,0,-1,1,1,0,0,1,-1,0,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,-1,0,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20021224.0,0.0053686444279218079,4.4232472412965667,0.16,0.0,1,0,-1,0,1,0,0,1,-1,1,-1,-1,0,1,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,0,1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,1,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20021226.0,0.0039700774938409107,4.4272094588289903,0.17999999999999999,-0.1111111111111111,1,0,-1,0,1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0,1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,1,-1,0,1,0,0,0,-1,1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0
20021227.0,0.0074250918749821041,4.4346071204072599,0.10000000000000001,-0.2,1,0,0,0,-1,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,0,1,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,0,0,-1,0,1,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0
20021230.0,0.0097773742029753155,4.4443370053828088,0.17999999999999999,0.3333333333333333,1,0,0,0,-1,0,1,-1,0,0,-1,-1,1,1,0,0,-1,0,0,1,0,0,0,0,1,0,0,0,1,-1,0,1,1,-1,1,1,1,0,1,0,1,-1,1,0,0,0,0,1,0,-1,0,0,-1,0,-1,0,-1,1,0,0,1,0,0,0,-1,1,1,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20021231.0,0.0038539163792692568,4.4481835144516859,0.13,0.38461538461538464,1,-1,0,0,-1,0,0,-1,0,1,-1,-1,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,1,-1,1,0,0,1,0,0,-1,-1,1,0,1,-1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
20030102.0,0.0033199649399153642,4.4514979804754446,0.089999999999999997,-0.5555555555555556,0,0,0,0,-1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
20030103.0,0.005861611777567906,4.4573424798449963,0.14999999999999999,-0.6,0,-1,-1,0,1,0,-1,-1,0,0,-1,-1,0,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,-1,0,0,0,-1,1,0,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
20030106.0,0.0077873439346247131,4.465099658918402,0.12,-0.5,0,0,0,-1,-1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,-1,0,0,0,0,-1,-1,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030107.0,0.0035436195481865682,4.4686370146402208,0.14999999999999999,-0.8666666666666667,-1,-1,0,0,-1,0,-1,0,0,0,1,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,-1,1,0,0,-1,-1,0,-1,0,1,0,0,0,0,-1,0,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,-1,0,-1,-1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030108.0,0.0017998680206654358,4.4704352648393932,0.070000000000000007,-0.14285714285714285,0,0,0,0,-1,0,0,0,0,0,1,-1,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,1,-1,0,-1,0,0,-1,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20030109.0,-0.00043566768096715836,4.4699995022276884,0.080000000000000002,0.0,0,0,1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,-1,0,0,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20030110.0,0.00094399397746997016,4.4709430509230508,0.059999999999999998,0.3333333333333333,0,0,1,-1,-1,0,1,1,0,0,1,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20030113.0,0.0041545307917200021,4.4750889754800651,0.11,-0.45454545454545453,0,0,0,0,-1,0,0,1,0,0,1,1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,0,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,-1,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
20030114.0,0.006945692971304665,4.4820106582402,0.16,0.5,0,0,1,-1,1,0,0,1,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,1,0,1,0,-1,-1,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,-1,0,1,0,0,0,0
20030115.0,0.0072443641403214095,4.4892289080200678,0.11,-0.45454545454545453,-1,0,0,-1,-1,-1,0,1,0,0,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,-1,-1,0,1,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0,0,-1,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
20030116.0,0.003163292595689024,4.4923872079318432,0.080000000000000002,-0.25,0,0,0,-1,-1,-1,1,1,0,0,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030117.0,0.0031139040845451697,4.4954962738581692,0.11,0.45454545454545453,1,0,0,0,-1,0,1,1,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,-1,1,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030121.0,0.002584537060289549,4.4980774767461762,0.14000000000000001,0.14285714285714285,1,0,0,0,-1,0,0,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,0,0,0,0,1,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20030122.0,-0.0035564184533536936,4.4945147192026136,0.20000000000000001,0.8,1,0,0,-1,-1,0,0,1,1,0,-1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,1,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
20030123.0,0.0011118904774588439,4.4956259919876844,0.20999999999999999,0.42857142857142855,1,1,1,-1,-1,0,0,1,1,0,-1,-1,-1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,0,1,0,1,-1,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
20030124.0,0.00085777868103642518,4.4964834029868328,0.13,0.23076923076923078,0,1,1,-1,1,0,0,1,0,0,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20030127.0,-0.00063744757969936053,4.4958457521510438,0.17000000000000001,0.8823529411764706,0,0,0,0,1,0,0,1,0,0,-1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,-1,0,-1,0,0,1,0,1,0,0,-1,0,1,0,-1,1,0,1,1,0,0,0,1,1,1,0,0,-1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0
20030128.0,0.00038645703808319148,4.4962321345338392,0.12,0.8333333333333334,1,0,0,0,1,0,0,1,0,0,-1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-1,0,0,1,0,1,0,1,0,1,1,0,-1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
20030129.0,0.010617434477255376,4.5067935998708899,0.14999999999999999,0.6,1,1,0,0,1,0,1,0,0,0,-1,1,0,1,1,1,1,0,1,0,0,-1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,0,0,0,0,1,0,0,1,1,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,1,-1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
20030130.0,0.0012151657081411749,4.5080080278627532,0.080000000000000002,0.0,1,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,0,1,0,0,1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20030131.0,0.01084299780456119,4.5187926618798731,0.20999999999999999,0.7142857142857143,1,1,0,0,1,0,1,-1,0,0,-1,-1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1,1,0,0,1,1,0,1,0,1,1,0,-1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
20030203.0,0.0086363171280368252,4.5273918993559557,0.19,0.15789473684210525,0,0,0,-1,-1,0,1,0,0,0,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,1,-1,-1,0,-1,0,0,1,0,1,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20030204.0,-0.0015974860380960376,4.5257931359765013,0.13,0.23076923076923078,0,0,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,-1,0,0,1,0,1,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20030205.0,0.0036716295809642676,4.5294580415791881,0.14999999999999999,0.3333333333333333,1,0,0,0,-1,0,0,0,0,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
20030206.0,0.0040006553114369939,4.5334507155491464,0.17000000000000001,0.4117647058823529,1,1,0,-1,1,0,0,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,1,0,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,1,0,0,0,1,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
20030207.0,0.0018789749101869591,4.5353279273941354,0.080000000000000002,-0.75,0,0,0,-1,-1,0,0,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,0,0,0,0,1,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
